timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
3.920000,0.391370,1.448305,0.161574,-0.482658,0.130541,-0.009800,-0.044049,-0.160738,0.000000
3.940000,0.381708,1.450882,0.161378,-0.483518,0.127320,-0.009800,-0.042977,-0.161028,0.000000
3.960000,0.372029,1.453394,0.161182,-0.484356,0.124094,-0.009800,-0.041902,-0.161311,0.000000
3.980000,0.362333,1.455842,0.160986,-0.485172,0.120862,-0.009800,-0.040826,-0.161587,0.000000
4.000000,0.352621,1.458226,0.160790,-0.485967,0.117625,-0.009800,-0.039748,-0.161856,0.000000
4.020000,0.342894,1.460544,0.160594,-0.486741,0.114383,-0.009800,-0.038668,-0.162117,0.000000
4.040000,0.333151,1.462798,0.160398,-0.487492,0.111135,-0.009800,-0.037586,-0.162371,0.000000
4.060000,0.323394,1.464986,0.160202,-0.488223,0.107883,-0.009800,-0.036503,-0.162618,0.000000
4.080000,0.313622,1.467110,0.160006,-0.488931,0.104626,-0.009800,-0.035418,-0.162858,0.000000
4.100000,0.303836,1.469168,0.159810,-0.489618,0.101364,-0.009800,-0.034331,-0.163090,0.000000
4.120000,0.294036,1.471161,0.159614,-0.490282,0.098098,-0.009800,-0.033243,-0.163316,0.000000
4.140000,0.284224,1.473088,0.159418,-0.490925,0.094827,-0.009800,-0.032154,-0.163534,0.000000
4.160000,0.274399,1.474951,0.159222,-0.491547,0.091552,-0.009800,-0.031063,-0.163744,0.000000
4.180000,0.264562,1.476747,0.159026,-0.492146,0.088273,-0.009800,-0.029971,-0.163948,0.000000
4.200000,0.254713,1.478478,0.158830,-0.492724,0.084990,-0.009800,-0.028877,-0.164144,0.000000
4.220000,0.244852,1.480144,0.158634,-0.493279,0.081704,-0.009800,-0.027782,-0.164333,0.000000
4.240000,0.234981,1.481743,0.158438,-0.493813,0.078414,-0.009800,-0.026686,-0.164514,0.000000
4.260000,0.225099,1.483277,0.158242,-0.494325,0.075120,-0.009800,-0.025589,-0.164689,0.000000
4.280000,0.215208,1.484745,0.158046,-0.494815,0.071823,-0.009800,-0.024490,-0.164856,0.000000
4.300000,0.205306,1.486146,0.157850,-0.495282,0.068522,-0.009800,-0.023391,-0.165015,0.000000
4.320000,0.195396,1.487482,0.157654,-0.495728,0.065219,-0.009800,-0.022290,-0.165167,0.000000
4.340000,0.185477,1.488752,0.157458,-0.496152,0.061913,-0.009800,-0.021188,-0.165312,0.000000
4.360000,0.175550,1.489955,0.157262,-0.496554,0.058604,-0.009800,-0.020086,-0.165450,0.000000
4.380000,0.165615,1.491093,0.157066,-0.496933,0.055292,-0.009800,-0.018983,-0.165580,0.000000
4.400000,0.155672,1.492164,0.156870,-0.497291,0.051978,-0.009800,-0.017878,-0.165703,0.000000
4.420000,0.145723,1.493168,0.156674,-0.497626,0.048662,-0.009800,-0.016773,-0.165819,0.000000
4.440000,0.135767,1.494107,0.156478,-0.497940,0.045343,-0.009800,-0.015667,-0.165927,0.000000
4.460000,0.125805,1.494979,0.156282,-0.498231,0.042023,-0.009800,-0.014561,-0.166027,0.000000
4.480000,0.115838,1.495784,0.156086,-0.498500,0.038700,-0.009800,-0.013454,-0.166121,0.000000
4.500000,0.105865,1.496523,0.155890,-0.498747,0.035376,-0.009800,-0.012346,-0.166207,0.000000
4.520000,0.095888,1.497196,0.155694,-0.498972,0.032050,-0.009800,-0.011238,-0.166285,0.000000
4.540000,0.085906,1.497802,0.155498,-0.499174,0.028723,-0.009800,-0.010129,-0.166357,0.000000
4.560000,0.075921,1.498342,0.155302,-0.499355,0.025395,-0.009800,-0.009020,-0.166420,0.000000
4.580000,0.065932,1.498815,0.155106,-0.499513,0.022065,-0.009800,-0.007910,-0.166477,0.000000
4.600000,0.055940,1.499221,0.154910,-0.499649,0.018735,-0.009800,-0.006800,-0.166526,0.000000
4.620000,0.045946,1.499561,0.154714,-0.499763,0.015403,-0.009800,-0.005690,-0.166568,0.000000
